company_id,tenure_days,is_new_customer,is_mature_customer,days_to_contract_end,contract_expiring_soon,baseline_type,baseline_weekly_avg,max_weekly_activity,activities_w_1,activities_w_2,activities_w_3,activities_w_4,total_4weeks,avg_weekly_4weeks,week_1_vs_2_change,week_2_vs_3_change,week_3_vs_4_change,activity_correlation,current_vs_baseline_ratio,current_vs_max_ratio,weeks_with_activity,weeks_with_zero_activity,consecutive_zero_weeks,activity_consistency,total_activities,activities_last_30d,activities_last_7d,activities_last_3d,unique_tasks_30d,unique_days_active_30d,unique_days_active_7d,days_since_last_activity,activities_per_day_30d,activities_per_active_day_30d,strong_decline,moderate_decline,stable_trend,growing_trend,no_recent_activity,sporadic_user,inactive_user,dormant_user,below_baseline,well_below_max,highly_inconsistent,zero_activity_period,churn_probability,health_score,risk_level,company,num_contacts,quantity
123060,997,0,1,7,1,weeks_5-12,0.0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,14,0,0,0,0,0,0,930,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.994,0.6,Critical Risk,TK Hard Software & Support,1,1
131119,717,0,1,6,1,weeks_5-12,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,3,0,0,0,0,0,0,685,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.992,0.8,Critical Risk,BFW Friedrich Gohl GmbH,4,10
122019,1033,0,1,2,1,weeks_5-12,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,9,0,0,0,0,0,0,810,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.992,0.8,Critical Risk,Nils Bogosch Möbelmontage,4,2
3093,1801,0,1,25,1,weeks_5-12,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,7,0,0,0,0,0,0,1524,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.99,1.0,Critical Risk,timber Designs GmbH,0,6
129351,770,0,1,2,1,weeks_5-12,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,7,0,0,0,0,0,0,768,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.99,1.0,Critical Risk,Mediatainment publishing Verlagsgesellschaft mbH,2,10
120994,1125,0,1,21,1,weeks_5-12,0.0,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,36,0,0,0,0,0,0,1097,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.988,1.2,Critical Risk,Los Medien GmbH,3,8
9172,1248,0,1,28,1,weeks_5-12,0.0,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,282,0,0,0,0,0,0,525,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.988,1.2,Critical Risk,A- Team Gebäudereinigung Kamilla Motoh,3,4
127147,857,0,1,4,1,weeks_5-12,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,50,0,0,0,0,0,0,768,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.986,1.4,Critical Risk,Baumfällen Langefeld,8,2
125866,893,0,1,320,0,weeks_5-12,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,8,0,0,0,0,0,0,739,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.984,1.6,Critical Risk,Ökologische Leistungen Fußer,2,8
124924,923,0,1,9,1,weeks_5-12,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,10,0,0,0,0,0,0,612,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.984,1.6,Critical Risk,T. Oestmann Datenschutz,0,1
136502,550,0,1,12,1,weeks_5-12,0.0,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,58,0,0,0,0,0,0,349,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.984,1.6,Critical Risk,DF Clean Company GmbH,22,11
6540,1419,0,1,1,1,weeks_5-12,0.0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,33,0,0,0,0,0,0,579,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.982,1.8,Critical Risk,VLE Traffic&Solution GmbH,0,27
120040,1203,0,1,8,1,weeks_5-12,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2,0,0,0,0,0,0,1189,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.98,2.0,Critical Risk,The Dartmoor Inn,8,10
121340,1091,0,1,10,1,weeks_5-12,0.0,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,326,0,0,0,0,0,0,488,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,Versopest,0,3
133047,670,0,1,12,1,weeks_5-12,0.0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,196,0,0,0,0,0,0,497,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,Christina Leis - Immobilienpräsentation e. K.,8,5
123973,965,0,1,13,1,weeks_5-12,0.0,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,104,0,0,0,0,0,0,324,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,technikos UG (haftungsbeschränkt),11,4
126808,869,0,1,14,1,weeks_5-12,0.0,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,58,0,0,0,0,0,0,554,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,Tatortreinigung Mittelbaden UG (haftungsbeschränkt),4,4
143940,375,0,1,16,1,weeks_5-12,0.0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,38,0,0,0,0,0,0,270,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,Fechner Hausmeisterservice,0,4
4601,1619,0,1,20,1,weeks_5-12,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,123,0,0,0,0,0,0,1014,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.978,2.2,Critical Risk,Neosails,0,3
8397,1294,0,1,30,1,weeks_5-12,0.0,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,118,0,0,0,0,0,0,317,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.976,2.4,Critical Risk,Thilo Schwanke Projektbegleitung + Digitalisierung,0,1
132199,687,0,1,31,0,weeks_5-12,0.125,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,757,0,0,0,0,0,0,84,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.976,2.4,Critical Risk,Licht & Elektrotechnik,6,3
122632,1009,0,1,8,1,weeks_5-12,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,11,0,0,0,0,0,0,333,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.974,2.6,Critical Risk,Wöll GmbH,4,2
126422,880,0,1,22,1,weeks_5-12,0.125,54,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2082,0,0,0,0,0,0,74,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.974,2.6,Critical Risk,Moelk GmbH,0,6
135315,587,0,1,22,1,weeks_5-12,1.25,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,340,0,0,0,0,0,0,45,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.974,2.6,Critical Risk,Steinberg Nutzfahrzeugtechnik,0,1
5958,1477,0,1,9,1,weeks_5-12,0.0,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,151,0,0,0,0,0,0,1293,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.972,2.8,Critical Risk,Kunert Raumausstatter,2,3
8582,1280,0,1,24,1,weeks_5-12,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,164,0,0,0,0,0,0,298,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.972,2.8,Critical Risk,Rene Bendig,0,3
7915,1328,0,1,23,1,weeks_5-12,3.125,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,4282,0,0,0,0,0,0,68,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.97,3.0,Critical Risk,Promotion Arts,0,1
125397,902,0,1,10,1,weeks_5-12,0.0,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,509,0,0,0,0,0,0,537,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.968,3.2,Critical Risk,HarbourTown GmbH,8,3
1194,2195,0,1,14,1,weeks_5-12,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,9,0,0,0,0,0,0,1244,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.968,3.2,Critical Risk,Kurnol + Wohlfahrt Elektronik GmbH & Co. KG,0,2
135753,571,0,1,22,1,weeks_5-12,0.0,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,437,0,0,0,0,0,0,278,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.968,3.2,Critical Risk,M.K Fahrzeugpflege,0,3
128523,801,0,1,23,1,weeks_5-12,0.0,139,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,5530,0,0,0,0,0,0,326,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.968,3.2,Critical Risk,Kolibri-Group GmbH,13,9
125412,902,0,1,1,1,weeks_5-12,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2,0,0,0,0,0,0,855,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.968,3.2,Critical Risk,Tischlein Deck Ich,1,2
123218,996,0,1,112,0,weeks_5-12,1.875,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,802,0,0,0,0,0,0,39,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.966,3.4,Critical Risk,SALONHELDEN,1,4
137125,536,0,1,11,1,weeks_5-12,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,4,0,0,0,0,0,0,370,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.966,3.4,Critical Risk,Direktionsgeschäftsstelle,0,2
6861,1391,0,1,29,1,weeks_5-12,0.375,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1407,0,0,0,0,0,0,45,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.966,3.4,Critical Risk,Frischluft GmbH,4,3
143678,383,0,1,360,0,weeks_5-12,0.0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,92,0,0,0,0,0,0,226,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.964,3.6,Critical Risk,KingSize Events,0,3
129638,762,0,1,30,1,weeks_5-12,0.0,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,48,0,0,0,0,0,0,747,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.964,3.6,Critical Risk,Salon,1,2
122317,1014,0,1,21,1,weeks_5-12,0.625,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,371,0,0,0,0,0,0,46,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.962,3.8,Critical Risk,nillie Manufaktur,0,2
5495,1522,0,1,30,1,weeks_5-12,0.0,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,550,0,0,0,0,0,0,1200,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.962,3.8,Critical Risk,Stahlschmidt Ingenieurbüro,0,1
142575,416,0,1,338,0,weeks_5-12,0.0,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,232,0,0,0,0,0,0,296,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.96,4.0,Critical Risk,Ebert Sanitär- und Heizungstechnik,0,6
136434,552,0,1,13,1,weeks_5-12,0.0,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,137,0,0,0,0,0,0,364,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.96,4.0,Critical Risk,IT-Dienstleistungen Jonathan Chittka,0,3
130057,747,0,1,14,1,weeks_5-12,0.0,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,740,0,0,0,0,0,0,542,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.96,4.0,Critical Risk,Hanse Solar PVA,0,8
141707,442,0,1,20,1,weeks_5-12,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2,0,0,0,0,0,0,443,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.96,4.0,Critical Risk,SMTZ Facility Service UG (haftungsbeschränkt),3,2
6200,1456,0,1,1,1,weeks_5-12,0.0,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,367,0,0,0,0,0,0,445,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.96,4.0,Critical Risk,Ilmtaler Gebäudereinigung GmbH,1,7
142918,405,0,1,336,0,weeks_5-12,0.0,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,62,0,0,0,0,0,0,391,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.958,4.2,Critical Risk,Wolf Automotive Consulting GmbH,10,12
132583,678,0,1,9,1,weeks_5-12,0.875,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,35,0,0,0,0,0,0,58,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.958,4.2,Critical Risk,PB-Dachtechnik,16,2
2582,1849,0,1,23,1,weeks_5-12,0.0,69,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,4758,0,0,0,0,0,0,234,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.958,4.2,Critical Risk,DAHAT Company GmbH,5,10
128175,816,0,1,25,1,weeks_5-12,0.0,88,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1251,0,0,0,0,0,0,304,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.958,4.2,Critical Risk,McKinley Einkauf GmbH,4,5
5798,1493,0,1,7,1,weeks_5-12,0.0,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,187,0,0,0,0,0,0,292,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,SB Renotec GmbH,6,7
134280,624,0,1,16,1,weeks_5-12,0.0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2,0,0,0,0,0,0,621,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,Ee-flach,3,5
137047,536,0,1,21,1,weeks_5-12,3.25,93,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,3939,0,0,0,0,0,0,83,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,Michelle Kreil,0,7
136251,558,0,1,22,1,weeks_5-12,0.0,97,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2849,0,0,0,0,0,0,220,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,gartendekoparadies.de,1,5
121079,1118,0,1,22,1,weeks_5-12,0.0,36,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1759,0,0,0,0,0,0,445,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,Belmento GmbH,3,4
8689,1271,0,1,26,1,weeks_5-12,2.875,94,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,8509,0,0,0,0,0,0,53,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,"Naturkindergarten ""Schlaumeier""",7,13
125112,916,0,1,29,1,weeks_5-12,0.0,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,160,0,0,0,0,0,0,870,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.954,4.6,Critical Risk,Restaurant Fischerhof,4,6
141099,462,0,1,24,1,weeks_5-12,0.0,151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2714,0,0,0,0,0,0,125,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.95,5.0,Critical Risk,GSC Germany GmbH,2,15
7598,1346,0,1,29,1,weeks_5-12,0.0,62,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1327,0,0,0,0,0,0,403,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.95,5.0,Critical Risk,Problembaumfällung & Floristik Otto Dertinger,1,3
136730,543,0,1,30,1,weeks_5-12,0.25,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,39,0,0,0,0,0,0,47,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.95,5.0,Critical Risk,Treichel Veranstaltungstechnik,0,3
139112,504,0,1,12,1,weeks_5-12,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,8,0,0,0,0,0,0,225,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.948,5.2,Critical Risk,BFM Baugewerbe & Facility Management,1,6
3988,1676,0,1,28,1,weeks_5-12,3.125,151,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,5808,0,0,0,0,0,0,41,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.948,5.2,Critical Risk,designschnitt Schreinerei Schaefer,13,6
131110,717,0,1,3,1,weeks_5-12,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1,0,0,0,0,0,0,660,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.946,5.4,Critical Risk,FirstMedica GmbH,5,4
7722,1340,0,1,9,1,weeks_5-12,0.0,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,97,0,0,0,0,0,0,244,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.946,5.4,Critical Risk,Volker Becker Steuerberater,25,2
138397,516,0,1,15,1,weeks_5-12,1.5,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,22,0,0,0,0,0,0,67,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.946,5.4,Critical Risk,Josef Gimpl Elektrotechnik,5,10
135824,570,0,1,176,0,weeks_5-12,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,14,0,0,0,0,0,0,486,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.944,5.6,Critical Risk,Berendt & Partner Unternehmensberatung,0,2
133346,661,0,1,84,0,weeks_5-12,0.0,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,278,0,0,0,0,0,0,326,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.942,5.8,Critical Risk,Bauunternehmen Reemt Eden,6,3
137666,528,0,1,25,1,weeks_5-12,0.875,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,203,0,0,0,0,0,0,59,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.94,6.0,Critical Risk,GEDA Objekt GmbH,1,6
6358,1439,0,1,26,1,weeks_5-12,0.0,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2930,0,0,0,0,0,0,142,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.94,6.0,Critical Risk,AK DAHEN BayernTec,11,10
125694,897,0,1,28,1,weeks_5-12,0.0,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1393,0,0,0,0,0,0,138,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.94,6.0,Critical Risk,Apel & Löffler Elektroservice GbR,3,3
126538,877,0,1,229,0,weeks_5-12,0.0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,95,0,0,0,0,0,0,346,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.938,6.2,Critical Risk,Roland Weber Immobilienverwaltung,0,1
1850,2021,0,1,28,1,weeks_5-12,0.0,86,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,423,0,0,0,0,0,0,1671,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.938,6.2,Critical Risk,FTM KEIL Bau- und Möbeltischlerei,0,3
134426,619,0,1,254,0,weeks_5-12,0.0,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,38,0,0,0,0,0,0,474,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.936,6.4,Critical Risk,MF-BAUWERKSABDICHTUNG-POOLBAU,16,1
120601,1157,0,1,307,0,weeks_5-12,0.0,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,492,0,0,0,0,0,0,933,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.936,6.4,Critical Risk,Steffen Mumm,3,5
7561,1347,0,1,197,0,weeks_5-12,0.0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,4,0,0,0,0,0,0,1253,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.934,6.6,Critical Risk,Handwerk Bidello,1,1
136447,552,0,1,200,0,weeks_5-12,0.0,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,96,0,0,0,0,0,0,466,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.934,6.6,Critical Risk,H+H Prüfservice GmbH,0,5
136963,537,0,1,204,0,weeks_5-12,0.0,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,75,0,0,0,0,0,0,278,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.934,6.6,Critical Risk,Stadt-Land-Fluss GmbH,0,1
140234,481,0,1,265,0,weeks_5-12,0.0,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,355,0,0,0,0,0,0,374,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.932,6.8,Critical Risk,Water Babies Deutschland GmbH,0,4
142173,428,0,1,11,1,weeks_5-12,0.0,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,402,0,0,0,0,0,0,233,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.932,6.8,Critical Risk,V-Lounge GmbH,1,6
136176,560,0,1,15,1,weeks_5-12,0.25,63,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,122,0,0,0,0,0,0,75,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.932,6.8,Critical Risk,I.H.R. Klüver GmbH,2,8
139474,497,0,1,247,0,weeks_5-12,0.0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,79,0,0,0,0,0,0,418,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Markus Bauer Baumpflege,8,2
144061,370,0,1,7,1,weeks_5-12,0.125,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,268,0,0,0,0,0,0,83,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Bellersheim Gebäudemanagement,0,7
138418,516,0,1,10,1,weeks_5-12,2.0,82,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,2004,0,0,0,0,0,0,72,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Elektro Frers,1,4
143169,398,0,1,347,0,weeks_5-12,1.625,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,221,0,0,0,0,0,0,55,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Garten und Baumfreunde,0,3
125534,900,0,1,20,1,weeks_5-12,2.0,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,141,0,0,0,0,0,0,58,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Cleanmade Fahrzeugpflege,0,2
122821,1005,0,1,23,1,weeks_5-12,0.0,98,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,1194,0,0,0,0,0,0,453,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,E.Picker GmbH,36,5
141827,438,0,1,1,1,weeks_5-12,0.0,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,48,0,0,0,0,0,0,302,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.93,7.0,Critical Risk,Eventservice Rodner,1,3
3585,1745,0,1,21,1,weeks_5-12,0.0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,4,0.0,11,0,0,0,0,0,0,340,0.0,0.0,0,0,1,0,1,0,1,1,1,1,0,1,0.928,7.2,Critical Risk,ThoJa Hausmeister-Service & Schlüsseldienst,0,2
