"company_id","company","priority_rank","priority_score","priority_label","churn_probability","risk_category","primary_risk_factor","recommended_action","value_tier","num_licenses","product","contract_type","ARR","estimated_mrr","tenure_days","days_to_renewal","renewal_urgency","activities_last_4w","activity_vs_baseline_ratio","days_since_last_activity","activity_trend","week_1_activities","week_2_activities","week_3_activities","week_4_activities","total_spent","spent_per_tenure_day","reference_date","total_activities","activities_per_week_baseline","avg_activity_last_4w","is_onboarding","is_early","is_growth","is_mature","activity_x_onboarding","activity_x_mature","baseline_ratio_x_mature","contract_duration_months","product_type","revenue_weight","license_weight","value_weight","urgency_multiplier","monthly_revenue_at_risk","annual_revenue_at_risk"
150479,"Praxis Dr. Holten / Platte-Holten",523,19.52,"P5 - Medium",0.488,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",9,"Attendance","Annual",517.380530973451,43.1150442477876,339,-1,"Overdue / MTM",95,0.697500649744434,10,-1,0,23,34,38,487.2,1.43716814159292,2025-12-18,1649,34.0501474926254,23.75,0,0,0,1,0,95,0.697500649744434,12,"attendance",0.4,0.4,0.4,1,43.1150442477876,517.380530973451
150484,"Baumpflege Busse GmbH",523,19.52,"P5 - Medium",0.488,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Documentation","Monthly",992.247398843931,82.6872832369942,346,-1,"Overdue / MTM",106,0.540816326530612,10,-1,0,18,36,52,953.66,2.75624277456647,2025-12-18,2422,49,26.5,0,0,0,1,0,106,0.540816326530612,1,"documentation",0.4,0.4,0.4,1,82.6872832369942,992.247398843931
150758,"Pflegedienst NESA GmbH",523,19.52,"P5 - Medium",0.488,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Annual",400.550741839763,33.3792284866469,337,-1,"Overdue / MTM",61,0.450416301489921,10,-0.8,0,16,25,20,374.96,1.1126409495549,2025-12-18,1630,33.8575667655786,15.25,0,0,0,1,0,61,0.450416301489921,12,"attendance",0.2,0.4,0.4,1,33.3792284866469,400.550741839763
156180,"Ofenbau FlorianZelzer",523,19.52,"P5 - Medium",0.488,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Attendance","2-Year",508.827906976744,42.4023255813954,258,-1,"Overdue / MTM",62,0.656650246305419,10,-1,0,8,23,31,364.66,1.41341085271318,2025-12-18,870,23.6046511627907,15.5,0,0,0,1,0,62,0.656650246305419,24,"attendance",0.4,0.2,0.4,1,42.4023255813954,508.827906976744
164891,"Transport Bothe Agrar Logistik GmbH",523,19.52,"P5 - Medium",0.244,"Low","Negative trend - Consistent decline","Proactive check-in","Large",25,"Attendance","Monthly",1408.74725274725,117.395604395604,91,-1,"Overdue / MTM",185,0.691091954022989,10,-1,0,27,76,82,356.1,3.91318681318681,2025-12-18,870,66.9230769230769,46.25,0,0,1,0,0,0,0,1,"attendance",0.6,0.8,0.8,1,117.395604395604,1408.74725274725
125524,"Graf Maschinenhandel GmbH",524,19.48,"P5 - Medium",0.974,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",3,"Attendance","Annual",146.922471910112,12.2435393258427,1068,-1,"Overdue / MTM",0,0,1068,0,0,0,0,0,435.87,0.40811797752809,2025-12-18,0,0,0,0,0,0,1,0,0,0,12,"attendance",0.2,0.2,0.2,1,12.2435393258427,146.922471910112
125800,"Treppen Bauer",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Documentation","2-Year",510.079470198675,42.5066225165563,1057,-1,"Overdue / MTM",30,0.94375,10,-0.8,0,2,16,12,1497.65,1.41688741721854,2025-12-18,1200,7.94701986754967,7.5,0,0,0,1,0,30,0.94375,24,"documentation",0.4,0.2,0.4,1,42.5066225165563,510.079470198675
143634,"Friesen Bande GmbH und Co. KG",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Project","2-Year",819.295620437956,68.2746350364964,548,-1,"Overdue / MTM",102,0.440098261526833,8,-1,0,18,40,44,1247.15,2.27582116788321,2025-12-18,4536,57.941605839416,25.5,0,0,0,1,0,102,0.440098261526833,24,"project",0.4,0.4,0.4,1,68.2746350364964,819.295620437956
145840,"Gut Wittmoldt",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","2-Year",527.946496815287,43.9955414012739,471,-1,"Overdue / MTM",60,0.80165664359469,10,-0.8,0,5,28,27,690.73,1.46651804670913,2025-12-18,1259,18.7112526539278,15,0,0,0,1,0,60,0.80165664359469,24,"attendance",0.4,0.4,0.4,1,43.9955414012739,527.946496815287
146992,"Zimmerei Werner Angerer",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Project","Annual",563.026728110599,46.9188940092166,434,-1,"Overdue / MTM",58,0.432211538461538,13,-0.8,0,3,31,24,678.76,1.56396313364055,2025-12-18,2080,33.5483870967742,14.5,0,0,0,1,0,58,0.432211538461538,12,"project",0.4,0.2,0.4,1,46.9188940092166,563.026728110599
153140,"Gesund und Vital GmbH",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Attendance","2-Year",754.115887850467,62.8429906542056,321,-1,"Overdue / MTM",53,0.747364259356879,10,-0.8,0,8,26,19,672.42,2.09476635514019,2025-12-18,813,17.7289719626168,13.25,0,0,0,1,0,53,0.747364259356879,24,"attendance",0.4,0.4,0.4,1,62.8429906542056,754.115887850467
153871,"NEUNZEHN01 UG (haftungsbeschränkt) & Co KG",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Monthly",436.830670926518,36.4025559105431,313,-1,"Overdue / MTM",49,0.664745145631068,10,-0.948683298050514,0,15,17,17,379.8,1.21341853035144,2025-12-18,824,18.4281150159744,12.25,0,0,0,1,0,49,0.664745145631068,1,"attendance",0.2,0.4,0.4,1,36.4025559105431,436.830670926518
155598,"Biopract ABT GmbH",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Annual",366.32030075188,30.5266917293233,266,-1,"Overdue / MTM",80,0.664335664335664,10,-0.948683298050514,0,16,32,32,270.67,1.01755639097744,2025-12-18,1144,30.1052631578947,20,0,0,0,1,0,80,0.664335664335664,12,"attendance",0.2,0.4,0.4,1,30.5266917293233,366.32030075188
156513,"Cap San Diego Betriebsgesellscha",525,19.44,"P5 - Medium",0.486,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Monthly",437.030136986301,36.4191780821918,219,-1,"Overdue / MTM",112,0.486126526082131,10,-0.8,0,21,46,45,265.86,1.21397260273973,2025-12-18,1802,57.5981735159817,28,0,0,0,1,0,112,0.486126526082131,1,"attendance",0.2,0.4,0.4,1,36.4191780821918,437.030136986301
127864,"Ruf Staplertechnik und Industrieservice GmbH",526,19.44,"P5 - Medium",0.324,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",11,"Attendance","Annual",619.578947368421,51.6315789473684,1007,-1,"Overdue / MTM",122,1.20838415233899,10,-1,0,15,48,59,1733.1,1.72105263157895,2025-12-18,3631,25.240317775571,30.5,0,0,0,1,0,122,1.20838415233899,12,"attendance",0.4,0.6,0.6,1,51.6315789473684,619.578947368421
166380,"Dipl. Ing. W. Krieger GmbH & Co KG",526,19.44,"P5 - Medium",0.324,"Medium","Negative trend - Consistent decline","Onboarding review + training","Small",6,"Attendance","Annual",1974.32542372881,164.527118644068,59,-1,"Overdue / MTM",46,0.763217097862767,10,-0.8,0,10,21,15,323.57,5.48423728813559,2025-12-18,127,15.0677966101695,11.5,0,1,0,0,0,0,0,12,"attendance",0.6,0.4,0.6,1,164.527118644068,1974.32542372881
162715,"Re² - Re-Use & Refurbishment",527,19.4,"P5 - Medium",0.97,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",1,"Documentation","Monthly",157.367647058824,13.1139705882353,136,-1,"Overdue / MTM",0,0,49,0,0,0,0,0,59.45,0.437132352941176,2025-12-18,100,5.14705882352941,0,0,0,1,0,0,0,0,1,"documentation",0.2,0.2,0.2,1,13.1139705882353,157.367647058824
125732,"Frauenarztpraxis Donata Stein",528,19.36,"P5 - Medium",0.484,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Attendance","Annual",285.691011235955,23.8075842696629,1068,-1,"Overdue / MTM",26,0.639815668202765,13,-0.948683298050514,0,2,12,12,847.55,0.793586142322097,2025-12-18,1550,10.1591760299625,6.5,0,0,0,1,0,26,0.639815668202765,12,"attendance",0.2,0.4,0.4,1,23.8075842696629,285.691011235955
163111,"mso Logistics + Services GmbH",528,19.36,"P5 - Medium",0.484,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Monthly",267.075,22.25625,128,-1,"Overdue / MTM",139,0.675987841945289,10,-1,0,27,48,64,94.96,0.741875,2025-12-18,940,51.40625,34.75,0,0,1,0,0,0,0,1,"attendance",0.2,0.4,0.4,1,22.25625,267.075
164575,"Bunte Stube Ahrenshoop e.K.",528,19.36,"P5 - Medium",0.242,"Low","Negative trend - Consistent decline","Onboarding review + training","Small",7,"Attendance","2-Year",2659.98139534884,221.66511627907,86,-1,"Overdue / MTM",159,0.636710746880238,12,-0.8,0,27,81,51,635.44,7.38883720930233,2025-12-18,767,62.4302325581395,39.75,0,1,0,0,0,0,0,24,"attendance",0.8,0.4,0.8,1,221.66511627907,2659.98139534884
164929,"Energiepunkt – Energieberatungszentrum FrankfurtRheinMain e.V.",528,19.36,"P5 - Medium",0.484,"Medium","Negative trend - Consistent decline","Onboarding review + training","Small",5,"Attendance","Monthly",298.13023255814,24.8441860465116,86,-1,"Overdue / MTM",133,0.913870246085011,10,-0.8,0,18,59,56,71.22,0.828139534883721,2025-12-18,447,36.3837209302326,33.25,0,1,0,0,0,0,0,1,"attendance",0.2,0.4,0.4,1,24.8441860465116,298.13023255814
129992,"Hauswartung Kis",529,19.32,"P5 - Medium",0.322,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",18,"Documentation","Monthly",1343.58380743983,111.965317286652,914,-1,"Overdue / MTM",131,1.61366576819407,10,-0.8,0,13,60,58,3411.21,3.7321772428884,2025-12-18,2650,20.2954048140044,32.75,0,0,0,1,0,131,1.61366576819407,1,"documentation",0.6,0.6,0.6,1,111.965317286652,1343.58380743983
148749,"Gemeinschaftspraxis",529,19.32,"P5 - Medium",0.322,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",11,"Attendance","Monthly",606.87972972973,50.5733108108108,296,-1,"Overdue / MTM",179,0.736297943301834,7,-0.8,0,38,72,69,498.99,1.68577702702703,2025-12-18,2570,60.777027027027,44.75,0,0,0,1,0,179,0.736297943301834,1,"attendance",0.4,0.6,0.6,1,50.5733108108108,606.87972972973
8137,"Jacob Bumann",530,19.28,"P5 - Medium",0.964,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",1,"Documentation","2-Year",117.841764705882,9.82014705882353,1360,-1,"Overdue / MTM",0,0,1360,0,0,0,0,0,445.18,0.327338235294118,2025-12-18,0,0,0,0,0,0,1,0,0,0,24,"documentation",0.2,0.2,0.2,1,9.82014705882353,117.841764705882
122302,"Freie evangelische Gemeinde Mühlacker",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",7,"Attendance","Monthly",234.716342082981,19.5596951735817,1181,-1,"Overdue / MTM",39,0.777026115122478,10,-1,0,7,14,18,770,0.65198983911939,2025-12-18,2117,12.5478408128704,9.75,0,0,0,1,0,39,0.777026115122478,1,"attendance",0.2,0.4,0.4,1,19.5596951735817,234.716342082981
135362,"Hausmeisterservice Jahiri",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",7,"Documentation","Monthly",908.908235294118,75.7423529411765,765,-1,"Overdue / MTM",80,0.800627943485086,10,-1,0,12,30,38,1931.43,2.52474509803922,2025-12-18,2730,24.9803921568627,20,0,0,0,1,0,80,0.800627943485086,1,"documentation",0.4,0.4,0.4,1,75.7423529411765,908.908235294118
141061,"GaLaBau Lukas Pregler",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","2-Year",239.055924170616,19.921327014218,633,-1,"Overdue / MTM",19,0.360651313422094,13,-0.8,0,1,10,8,420.34,0.664044233807267,2025-12-18,1191,13.1706161137441,4.75,0,0,0,1,0,19,0.360651313422094,24,"attendance",0.2,0.4,0.4,1,19.921327014218,239.055924170616
141428,"ETP",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Documentation","Monthly",508.569948186528,42.380829015544,579,-1,"Overdue / MTM",50,0.342814513073134,10,-1,0,8,12,30,817.95,1.41269430051813,2025-12-18,3016,36.4628670120898,12.5,0,0,0,1,0,50,0.342814513073134,1,"documentation",0.4,0.2,0.4,1,42.380829015544,508.569948186528
147079,"TSV Kirchrode e.V.",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",9,"Attendance","2-Year",355.015384615385,29.5846153846154,416,-1,"Overdue / MTM",55,0.650591446769791,10,-1,0,13,16,26,410.24,0.986153846153846,2025-12-18,1256,21.1346153846154,13.75,0,0,0,1,0,55,0.650591446769791,24,"attendance",0.2,0.4,0.4,1,29.5846153846154,355.015384615385
150497,"MTM Rechtsanwälte und Notare",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","2-Year",502.18407079646,41.8486725663717,339,-1,"Overdue / MTM",55,0.416183035714286,10,-1,0,7,20,28,472.89,1.39495575221239,2025-12-18,1600,33.0383480825959,13.75,0,0,0,1,0,55,0.416183035714286,24,"attendance",0.4,0.4,0.4,1,41.8486725663717,502.18407079646
153234,"Dr. med. Paul Michael Schmidt Facharztpraxis für Anästhesie",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","2-Year",921.15,76.7625,304,-1,"Overdue / MTM",13,0.528624933119315,10,-1,0,2,5,6,777.86,2.55875,2025-12-18,267,6.14802631578947,3.25,0,0,0,1,0,13,0.528624933119315,24,"attendance",0.4,0.4,0.4,1,76.7625,921.15
155772,"Milchhof Popp GbR",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",7,"Attendance","2-Year",823.432258064516,68.6193548387097,279,-1,"Overdue / MTM",96,0.656084656084656,10,-1,0,17,38,41,638.16,2.28731182795699,2025-12-18,1458,36.5806451612903,24,0,0,0,1,0,96,0.656084656084656,24,"attendance",0.4,0.4,0.4,1,68.6193548387097,823.432258064516
164882,"TKS-Chemnitz Inhaber: Tom Reich",530,19.28,"P5 - Medium",0.482,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Documentation","Monthly",658.364835164835,54.8637362637363,91,-1,"Overdue / MTM",141,0.47684703433923,10,-1,0,7,62,72,166.42,1.82879120879121,2025-12-18,961,73.9230769230769,35.25,0,0,1,0,0,0,0,1,"documentation",0.4,0.4,0.4,1,54.8637362637363,658.364835164835
158659,"ABR Bäderstudio GmbH",531,19.24,"P5 - Medium",0.962,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",2,"Attendance","Monthly",105.929203539823,8.82743362831858,226,-1,"Overdue / MTM",0,0,52,0,0,0,0,0,66.5,0.29424778761062,2025-12-18,299,9.26106194690266,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,8.82743362831858,105.929203539823
160348,"FIRST ONE Veranstaltungstechnik",531,19.24,"P5 - Medium",0.962,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",2,"Attendance","Monthly",110.322580645161,9.19354838709677,186,-1,"Overdue / MTM",0,0,72,0,0,0,0,0,57,0.306451612903226,2025-12-18,47,1.76881720430108,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,9.19354838709677,110.322580645161
135414,"Certus Bauelemente GmbH",532,19.2,"P5 - Medium",0.48,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Documentation","Monthly",713.28,59.44,750,-1,"Overdue / MTM",85,0.973817670780887,10,-0.8,0,16,37,32,1486,1.98133333333333,2025-12-18,2338,21.8213333333333,21.25,0,0,0,1,0,85,0.973817670780887,1,"documentation",0.4,0.4,0.4,1,59.44,713.28
143258,"Aesthetische Chirurgie Biel AG",532,19.2,"P5 - Medium",0.48,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Attendance","Annual",282.051063829787,23.5042553191489,564,-1,"Overdue / MTM",65,0.781196726900784,10,-1,0,8,28,29,441.88,0.783475177304965,2025-12-18,1676,20.8014184397163,16.25,0,0,0,1,0,65,0.781196726900784,12,"attendance",0.2,0.4,0.4,1,23.5042553191489,282.051063829787
150060,"High Five Physiotherapie Beer&Grundei GbR",532,19.2,"P5 - Medium",0.48,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","Annual",323.064406779661,26.9220338983051,354,-1,"Overdue / MTM",57,0.755390835579515,10,-0.8,0,7,26,24,317.68,0.897401129943503,2025-12-18,954,18.864406779661,14.25,0,0,0,1,0,57,0.755390835579515,12,"attendance",0.2,0.4,0.4,1,26.9220338983051,323.064406779661
150062,"Acasa Haus & Gartendienstleistungen Hage",532,19.2,"P5 - Medium",0.48,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",9,"Attendance","Annual",596.423463687151,49.7019553072626,358,-1,"Overdue / MTM",90,0.535465000332381,10,-1,0,10,33,47,593.11,1.65673184357542,2025-12-18,2149,42.0195530726257,22.5,0,0,0,1,0,90,0.535465000332381,12,"attendance",0.4,0.4,0.4,1,49.7019553072626,596.423463687151
156653,"Fenster - und Haustürtechnik Ligmal",532,19.2,"P5 - Medium",0.96,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",3,"Attendance","Monthly",125.034146341463,10.419512195122,246,-1,"Overdue / MTM",0,0,57,0,0,0,0,0,85.44,0.347317073170732,2025-12-18,409,11.6382113821138,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,10.419512195122,125.034146341463
163431,"Mutterkomplex - urban media UG",532,19.2,"P5 - Medium",0.96,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",1,"Attendance","Monthly",57.4789915966387,4.78991596638655,119,-1,"Overdue / MTM",0,0,84,0,0,0,0,0,19,0.159663865546218,2025-12-18,27,1.58823529411765,0,0,0,1,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,4.78991596638655,57.4789915966387
164926,"Bare Black Tattoo Parlour e.K.",532,19.2,"P5 - Medium",0.96,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",2,"Attendance","Monthly",103.636363636364,8.63636363636364,66,-1,"Overdue / MTM",0,0,49,0,0,0,0,0,19,0.287878787878788,2025-12-18,39,4.13636363636364,0,0,1,0,0,0,0,0,1,"attendance",0.2,0.2,0.2,1,8.63636363636364,103.636363636364
136003,"Koch Keramik Acryl GmbH",533,19.2,"P5 - Medium",0.32,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",10,"Attendance","Annual",376.058152173913,31.3381793478261,736,-1,"Overdue / MTM",105,0.632882366429718,10,-1,0,12,46,47,768.83,1.04460597826087,2025-12-18,4361,41.476902173913,26.25,0,0,0,1,0,105,0.632882366429718,12,"attendance",0.2,0.6,0.6,1,31.3381793478261,376.058152173913
146280,"Gassner Wiege- und Messtechnik GmbH",533,19.2,"P5 - Medium",0.32,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",14,"Attendance","Annual",913.662360801782,76.1385300668151,449,-1,"Overdue / MTM",252,0.523445595854922,13,-1,0,8,116,128,1139.54,2.53795100222717,2025-12-18,7720,120.356347438753,63,0,0,0,1,0,252,0.523445595854922,12,"attendance",0.4,0.6,0.6,1,76.1385300668151,913.662360801782
158704,"Gut Halstenberg",533,19.2,"P5 - Medium",0.32,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",8,"Attendance","2-Year",1256.26220095694,104.688516746411,209,-1,"Overdue / MTM",92,0.931769722814499,10,-0.8,0,22,36,34,729.33,3.48961722488038,2025-12-18,737,24.6842105263158,23,0,0,0,1,0,92,0.931769722814499,24,"attendance",0.6,0.4,0.6,1,104.688516746411,1256.26220095694
164108,"Altea Lex",533,19.2,"P5 - Medium",0.32,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",12,"Project","Monthly",1451.92727272727,120.993939393939,99,-1,"Overdue / MTM",192,0.491925465838509,10,-1,0,30,80,82,399.28,4.03313131313131,2025-12-18,1380,97.5757575757576,48,0,0,1,0,0,0,0,1,"project",0.6,0.6,0.6,1,120.993939393939,1451.92727272727
167284,"Brühler Turnverein 1879 e.V.",533,19.2,"P5 - Medium",0.192,"Low","Poor onboarding - Never launched","Onboarding review + training","Enterprise",148,"Attendance","2-Year",5213.94146341463,434.49512195122,41,-1,"Overdue / MTM",47,1.43377976190476,10,-0.4,0,11,31,5,593.81,14.4831707317073,2025-12-18,48,8.19512195121951,11.75,0,1,0,0,0,0,0,24,"attendance",1,1,1,1,434.49512195122,5213.94146341463
137277,"Holzbau Kaps Zimmerei",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Documentation","2-Year",525.174084507042,43.7645070422535,710,-1,"Overdue / MTM",99,0.74824355971897,13,-1,0,4,43,52,1035.76,1.45881690140845,2025-12-18,3355,33.0774647887324,24.75,0,0,0,1,0,99,0.74824355971897,24,"documentation",0.4,0.2,0.4,1,43.7645070422535,525.174084507042
138743,"Tierarztpraxis Rodalben",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",7,"Attendance","Annual",340.30253164557,28.3585443037975,632,-1,"Overdue / MTM",69,0.993258017492711,10,-1,0,9,28,32,597.42,0.945284810126582,2025-12-18,1568,17.3670886075949,17.25,0,0,0,1,0,69,0.993258017492711,12,"attendance",0.2,0.4,0.4,1,28.3585443037975,340.30253164557
141590,"Stefko-Trans",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",7,"Project","Monthly",629.041176470588,52.4200980392157,612,-1,"Overdue / MTM",95,0.505090871181847,10,-1,0,18,38,39,1069.37,1.74733660130719,2025-12-18,4111,47.0212418300654,23.75,0,0,0,1,0,95,0.505090871181847,1,"project",0.4,0.4,0.4,1,52.4200980392157,629.041176470588
148168,"FSI Forum für soziale Innovation gGmbH",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Project","Monthly",589.845454545454,49.1537878787879,396,-1,"Overdue / MTM",74,0.815086782376502,10,-0.8,0,9,35,30,648.83,1.6384595959596,2025-12-18,1284,22.6969696969697,18.5,0,0,0,1,0,74,0.815086782376502,1,"project",0.4,0.4,0.4,1,49.1537878787879,589.845454545454
148798,"Art Affair GmbH & Co. KG",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Micro",4,"Project","2-Year",597.356883116883,49.7797402597403,385,-1,"Overdue / MTM",33,0.780981067125645,10,-1,0,4,13,16,638.84,1.65932467532468,2025-12-18,581,10.5636363636364,8.25,0,0,0,1,0,33,0.780981067125645,24,"project",0.4,0.2,0.4,1,49.7797402597403,597.356883116883
149476,"Dipl. Ing. W. Krieger GmbH & Co. KG",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Documentation","Monthly",788.806956521739,65.7339130434783,230,-1,"Overdue / MTM",114,0.615666384897154,10,-0.8,0,21,48,45,503.96,2.19113043478261,2025-12-18,1521,46.2913043478261,28.5,0,0,0,1,0,114,0.615666384897154,1,"documentation",0.4,0.4,0.4,1,65.7339130434783,788.806956521739
150519,"Rehkatsch Rechtsanwälte",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","Monthly",275.690322580645,22.9741935483871,310,-1,"Overdue / MTM",65,0.619847422173004,7,-1,0,9,27,29,237.4,0.765806451612903,2025-12-18,1161,26.2161290322581,16.25,0,0,0,1,0,65,0.619847422173004,1,"attendance",0.2,0.4,0.4,1,22.9741935483871,275.690322580645
151173,"Unfeld-Transporte@gmx.de",534,19.12,"P5 - Medium",0.478,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Attendance","2-Year",449.292857142857,37.4410714285714,336,-1,"Overdue / MTM",59,0.508986340762042,10,-1,0,10,24,25,419.34,1.24803571428571,2025-12-18,1391,28.9791666666667,14.75,0,0,0,1,0,59,0.508986340762042,24,"attendance",0.2,0.4,0.4,1,37.4410714285714,449.292857142857
132417,"Junge Bestattungen GmbH",535,19.08,"P5 - Medium",0.318,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",13,"Attendance","2-Year",570.551916376307,47.5459930313589,861,-1,"Overdue / MTM",137,1.19510638297872,10,-0.8,0,32,62,43,1364.57,1.58486643437863,2025-12-18,3525,28.6585365853659,34.25,0,0,0,1,0,137,1.19510638297872,24,"attendance",0.4,0.6,0.6,1,47.5459930313589,570.551916376307
147191,"GB Beratungs GmbH",535,19.08,"P5 - Medium",0.954,"Critical","Dormant - No activity 30+ days","Re-engagement campaign","Micro",4,"Attendance","Monthly",231.480812641084,19.2900677200903,443,-1,"Overdue / MTM",0,0,265,0,0,0,0,0,284.85,0.643002257336343,2025-12-18,758,11.9774266365688,0,0,0,0,1,0,0,0,1,"attendance",0.2,0.2,0.2,1,19.2900677200903,231.480812641084
153563,"Marco Werner Stuckateurbetrieb",535,19.08,"P5 - Medium",0.318,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",5,"Documentation","2-Year",1321.08424437299,110.090353697749,311,-1,"Overdue / MTM",161,0.627896769662921,10,-1,0,16,72,73,1141.27,3.66967845659164,2025-12-18,2848,64.1028938906752,40.25,0,0,0,1,0,161,0.627896769662921,24,"documentation",0.6,0.4,0.6,1,110.090353697749,1321.08424437299
154988,"Matthias Filter KFZ Meisterbetrieb",535,19.08,"P5 - Medium",0.318,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",9,"Attendance","2-Year",1043.73286219081,86.9777385159011,283,-1,"Overdue / MTM",182,0.510546766583403,10,-1,0,29,69,84,820.49,2.89925795053004,2025-12-18,3603,89.1201413427562,45.5,0,0,0,1,0,182,0.510546766583403,24,"attendance",0.6,0.4,0.6,1,86.9777385159011,1043.73286219081
160311,"frugee GmbH",535,19.08,"P5 - Medium",0.318,"Medium","Negative trend - Consistent decline","Proactive check-in","Medium",11,"Attendance","Annual",1204.32134831461,100.360112359551,178,-1,"Overdue / MTM",185,0.600649350649351,10,-1,0,35,64,86,595.47,3.34533707865169,2025-12-18,1958,77,46.25,0,0,1,0,0,0,0,12,"attendance",0.6,0.6,0.6,1,100.360112359551,1204.32134831461
142928,"Frauenarztpraxis Edith Alwers",536,19.04,"P5 - Medium",0.476,"Medium","Negative trend - Consistent decline","Proactive check-in","Small",6,"Attendance","Annual",390.344776119403,32.5287313432836,536,-1,"Overdue / MTM",68,0.602366629206055,10,-1,0,11,28,29,581.18,1.08429104477612,2025-12-18,2161,28.2220149253731,17,0,0,0,1,0,68,0.602366629206055,12,"attendance",0.2,0.4,0.4,1,32.5287313432836,390.344776119403
